Patient_ID	Gene	Value	Hypermethylated
TCGA-D8-A1JN	SDHB	0.023314285714285714	FALSE
TCGA-D8-A1JP	SDHB	0.022985714285714286	FALSE
TCGA-D8-A1JS	SDHB	0.02677142857142857	FALSE
TCGA-D8-A1JT	SDHB	0.024042857142857144	FALSE
TCGA-D8-A1JU	SDHB	0.027542857142857143	FALSE
TCGA-D8-A1X5	SDHB	0.02324285714285714	FALSE
TCGA-D8-A1X6	SDHB	0.02117142857142857	FALSE
TCGA-D8-A1X7	SDHB	0.020585714285714287	FALSE
TCGA-D8-A1X8	SDHB	0.022728571428571428	FALSE
TCGA-D8-A1X9	SDHB	0.02397142857142857	FALSE
TCGA-D8-A1XA	SDHB	0.0276	FALSE
TCGA-D8-A1XB	SDHB	0.030714285714285715	FALSE
TCGA-D8-A1XC	SDHB	0.027071428571428573	FALSE
TCGA-D8-A1XD	SDHB	0.0279	FALSE
TCGA-D8-A1XF	SDHB	0.02867142857142857	FALSE
TCGA-D8-A1XG	SDHB	0.02967142857142857	FALSE
TCGA-D8-A1XJ	SDHB	0.019685714285714286	FALSE
TCGA-D8-A1XK	SDHB	0.02327142857142857	FALSE
TCGA-D8-A1XL	SDHB	0.022614285714285715	FALSE
TCGA-D8-A1XM	SDHB	0.019857142857142858	FALSE
TCGA-D8-A1XO	SDHB	0.022785714285714288	FALSE
TCGA-D8-A1XQ	SDHB	0.02177142857142857	FALSE
TCGA-D8-A1XR	SDHB	0.030128571428571428	FALSE
TCGA-D8-A1XS	SDHB	0.022	FALSE
TCGA-D8-A1XT	SDHB	0.021785714285714287	FALSE
TCGA-D8-A1XU	SDHB	0.021214285714285713	FALSE
TCGA-D8-A1XV	SDHB	0.02032857142857143	FALSE
TCGA-D8-A1XW	SDHB	0.02007142857142857	FALSE
TCGA-D8-A1XY	SDHB	0.022285714285714287	FALSE
TCGA-D8-A1XZ	SDHB	0.02327142857142857	FALSE
TCGA-D8-A1Y0	SDHB	0.019157142857142855	FALSE
TCGA-D8-A1Y1	SDHB	0.020857142857142855	FALSE
TCGA-D8-A1Y2	SDHB	0.0184	FALSE
TCGA-D8-A1Y3	SDHB	0.032728571428571426	FALSE
TCGA-D8-A27E	SDHB	0.028214285714285713	FALSE
TCGA-D8-A27F	SDHB	0.033171428571428574	FALSE
TCGA-D8-A27G	SDHB	0.025742857142857144	FALSE
TCGA-D8-A27H	SDHB	0.024242857142857142	FALSE
TCGA-D8-A27I	SDHB	0.026242857142857144	FALSE
TCGA-D8-A27K	SDHB	0.025842857142857143	FALSE
TCGA-D8-A27L	SDHB	0.023385714285714287	FALSE
TCGA-D8-A27M	SDHB	0.0257	FALSE
TCGA-D8-A27N	SDHB	0.02035714285714286	FALSE
TCGA-D8-A27P	SDHB	0.026871428571428574	FALSE
TCGA-D8-A27R	SDHB	0.031357142857142854	FALSE
TCGA-D8-A27T	SDHB	0.023614285714285713	FALSE
TCGA-D8-A27V	SDHB	0.0315	FALSE
TCGA-D8-A27W	SDHB	0.030285714285714284	FALSE
TCGA-D8-A3Z5	SDHB	0.0238	FALSE
TCGA-D8-A3Z6	SDHB	0.021114285714285714	FALSE
TCGA-D8-A4Z1	SDHB	0.028485714285714284	FALSE
TCGA-D8-A73U	SDHB	0.029785714285714283	FALSE
TCGA-D8-A73W	SDHB	0.0257	FALSE
TCGA-D8-A73X	SDHB	0.051699999999999996	FALSE
TCGA-E2-A105	SDHB	0.038514285714285716	FALSE
TCGA-E2-A106	SDHB	0.029842857142857143	FALSE
TCGA-E2-A107	SDHB	0.030342857142857144	FALSE
TCGA-E2-A108	SDHB	0.0354	FALSE
TCGA-E2-A109	SDHB	0.027842857142857145	FALSE
TCGA-E2-A10B	SDHB	0.03138571428571429	FALSE
TCGA-E2-A10C	SDHB	0.04365714285714285	FALSE
TCGA-E2-A10E	SDHB	0.03691428571428571	FALSE
TCGA-E2-A10F	SDHB	0.028642857142857144	FALSE
TCGA-E2-A14N	SDHB	0.0288	FALSE
TCGA-E2-A14U	SDHB	0.021985714285714286	FALSE
TCGA-E2-A15I	SDHB	0.03507857142857143	FALSE
TCGA-E2-A15J	SDHB	0.0291	FALSE
TCGA-E2-A15K	SDHB	0.03227142857142857	FALSE
TCGA-E2-A1AZ	SDHB	0.0287	FALSE
TCGA-E2-A1B0	SDHB	0.0259	FALSE
TCGA-E2-A1B1	SDHB	0.02775714285714286	FALSE
TCGA-E2-A1B4	SDHB	0.025114285714285714	FALSE
TCGA-E2-A1B5	SDHB	0.03508571428571428	FALSE
TCGA-E2-A1B6	SDHB	0.029685714285714287	FALSE
TCGA-E2-A1BC	SDHB	0.029721428571428572	FALSE
TCGA-E2-A1BD	SDHB	0.024385714285714285	FALSE
TCGA-E2-A1IE	SDHB	0.02937142857142857	FALSE
TCGA-E2-A1IF	SDHB	0.02384285714285714	FALSE
TCGA-E2-A1IG	SDHB	0.020814285714285716	FALSE
TCGA-E2-A1IH	SDHB	0.02614285714285714	FALSE
TCGA-E2-A1II	SDHB	0.02277142857142857	FALSE
TCGA-E2-A1IJ	SDHB	0.022185714285714284	FALSE
TCGA-E2-A1IK	SDHB	0.019042857142857143	FALSE
TCGA-E2-A1IL	SDHB	0.023200000000000002	FALSE
TCGA-E2-A1IN	SDHB	0.021757142857142857	FALSE
TCGA-E2-A1IO	SDHB	0.02245	FALSE
TCGA-E2-A1IP	SDHB	0.024014285714285714	FALSE
TCGA-E2-A1IU	SDHB	0.020171428571428573	FALSE
TCGA-E2-A1L6	SDHB	0.03217142857142857	FALSE
TCGA-E2-A1L7	SDHB	0.022128571428571428	FALSE
TCGA-E2-A1L8	SDHB	0.02862857142857143	FALSE
TCGA-E2-A1L9	SDHB	0.024885714285714285	FALSE
TCGA-E2-A1LA	SDHB	0.019714285714285715	FALSE
TCGA-E2-A1LB	SDHB	0.020064285714285715	FALSE
TCGA-E2-A1LE	SDHB	0.02665714285714286	FALSE
TCGA-E2-A1LG	SDHB	0.022614285714285715	FALSE
TCGA-E2-A1LH	SDHB	0.027014285714285713	FALSE
TCGA-E2-A1LI	SDHB	0.024407142857142856	FALSE
TCGA-E2-A1LK	SDHB	0.029442857142857142	FALSE
TCGA-E2-A1LL	SDHB	0.0218	FALSE
TCGA-E2-A1LS	SDHB	0.0341	FALSE
TCGA-E2-A2P5	SDHB	0.02387142857142857	FALSE
TCGA-E2-A2P6	SDHB	0.026571428571428572	FALSE
TCGA-E2-A3DX	SDHB	0.029471428571428572	FALSE
TCGA-E2-A56Z	SDHB	0.02157142857142857	FALSE
TCGA-E2-A570	SDHB	0.023342857142857144	FALSE
TCGA-E2-A572	SDHB	0.028	FALSE
TCGA-E2-A573	SDHB	0.019942857142857144	FALSE
TCGA-E2-A574	SDHB	0.023342857142857144	FALSE
TCGA-E2-A576	SDHB	0.026014285714285712	FALSE
TCGA-E2-A9RU	SDHB	0.04405714285714286	FALSE
TCGA-E9-A1N3	SDHB	0.03634285714285714	FALSE
TCGA-E9-A1N4	SDHB	0.023935714285714286	FALSE
TCGA-E9-A1N5	SDHB	0.02740714285714286	FALSE
TCGA-E9-A1N6	SDHB	0.022921428571428572	FALSE
TCGA-E9-A1N8	SDHB	0.022457142857142856	FALSE
TCGA-E9-A1N9	SDHB	0.0282	FALSE
TCGA-E9-A1NA	SDHB	0.024021428571428572	FALSE
TCGA-E9-A1NC	SDHB	0.02337142857142857	FALSE
TCGA-E9-A1ND	SDHB	0.022407142857142858	FALSE
TCGA-E9-A1NE	SDHB	0.021628571428571428	FALSE
TCGA-E9-A1NF	SDHB	0.026585714285714285	FALSE
TCGA-E9-A1NG	SDHB	0.022207142857142856	FALSE
TCGA-E9-A1NH	SDHB	0.023928571428571428	FALSE
TCGA-E9-A1NI	SDHB	0.0197	FALSE
TCGA-E9-A1QZ	SDHB	0.03118571428571429	FALSE
TCGA-E9-A1R0	SDHB	0.024171428571428573	FALSE
TCGA-E9-A1R2	SDHB	0.023242857142857145	FALSE
TCGA-E9-A1R3	SDHB	0.020585714285714284	FALSE
TCGA-E9-A1R4	SDHB	0.023657142857142856	FALSE
TCGA-E9-A1R5	SDHB	0.023471428571428574	FALSE
TCGA-E9-A1R6	SDHB	0.021471428571428572	FALSE
TCGA-E9-A1R7	SDHB	0.020935714285714287	FALSE
TCGA-E9-A1RA	SDHB	0.022342857142857143	FALSE
TCGA-E9-A1RB	SDHB	0.0315	FALSE
TCGA-E9-A1RC	SDHB	0.0382	FALSE
TCGA-E9-A1RD	SDHB	0.032164285714285715	FALSE
TCGA-E9-A1RE	SDHB	0.02034285714285714	FALSE
TCGA-E9-A1RF	SDHB	0.037885714285714286	FALSE
TCGA-E9-A1RG	SDHB	0.022814285714285714	FALSE
TCGA-E9-A1RH	SDHB	0.030092857142857143	FALSE
TCGA-E9-A1RI	SDHB	0.024507142857142856	FALSE
TCGA-E9-A226	SDHB	0.038657142857142855	FALSE
TCGA-E9-A227	SDHB	0.0238	FALSE
TCGA-E9-A228	SDHB	0.035257142857142855	FALSE
TCGA-E9-A229	SDHB	0.0202	FALSE
TCGA-E9-A22A	SDHB	0.04001428571428572	FALSE
TCGA-E9-A22B	SDHB	0.032357142857142855	FALSE
TCGA-E9-A22D	SDHB	0.03208571428571429	FALSE
TCGA-E9-A22E	SDHB	0.037142857142857144	FALSE
TCGA-E9-A22G	SDHB	0.036014285714285714	FALSE
TCGA-E9-A22H	SDHB	0.0223	FALSE
TCGA-E9-A243	SDHB	0.02762857142857143	FALSE
TCGA-E9-A244	SDHB	0.02557142857142857	FALSE
TCGA-E9-A245	SDHB	0.0298	FALSE
TCGA-E9-A247	SDHB	0.02432857142857143	FALSE
TCGA-E9-A248	SDHB	0.023557142857142856	FALSE
TCGA-E9-A249	SDHB	0.030342857142857144	FALSE
TCGA-E9-A24A	SDHB	0.023057142857142856	FALSE
TCGA-E9-A295	SDHB	0.024214285714285712	FALSE
TCGA-E9-A2JS	SDHB	0.026071428571428572	FALSE
TCGA-E9-A2JT	SDHB	0.03201428571428572	FALSE
TCGA-E9-A3HO	SDHB	0.0264	FALSE
TCGA-E9-A3Q9	SDHB	0.0252	FALSE
TCGA-E9-A3QA	SDHB	0.02112857142857143	FALSE
TCGA-E9-A3X8	SDHB	0.020485714285714288	FALSE
TCGA-E9-A54X	SDHB	0.032614285714285714	FALSE
TCGA-E9-A54Y	SDHB	0.03362857142857143	FALSE
TCGA-E9-A5FK	SDHB	0.027385714285714284	FALSE
TCGA-E9-A5FL	SDHB	0.02932857142857143	FALSE
TCGA-E9-A5UO	SDHB	0.026285714285714287	FALSE
TCGA-E9-A5UP	SDHB	0.030157142857142855	FALSE
TCGA-E9-A6HE	SDHB	0.027742857142857142	FALSE
TCGA-EW-A1IW	SDHB	0.024985714285714285	FALSE
TCGA-EW-A1IX	SDHB	0.01902857142857143	FALSE
TCGA-EW-A1IY	SDHB	0.02307142857142857	FALSE
TCGA-EW-A1IZ	SDHB	0.025285714285714286	FALSE
TCGA-EW-A1J1	SDHB	0.025442857142857142	FALSE
TCGA-EW-A1J2	SDHB	0.024028571428571427	FALSE
TCGA-EW-A1J3	SDHB	0.02362857142857143	FALSE
TCGA-EW-A1J5	SDHB	0.028714285714285716	FALSE
TCGA-EW-A1J6	SDHB	0.021685714285714287	FALSE
TCGA-EW-A1OV	SDHB	0.023328571428571428	FALSE
TCGA-EW-A1OW	SDHB	0.022314285714285714	FALSE
TCGA-EW-A1OX	SDHB	0.022214285714285714	FALSE
TCGA-EW-A1OY	SDHB	0.01877142857142857	FALSE
TCGA-EW-A1OZ	SDHB	0.026228571428571427	FALSE
TCGA-EW-A1P0	SDHB	0.023200000000000002	FALSE
TCGA-EW-A1P1	SDHB	0.025685714285714287	FALSE
TCGA-EW-A1P3	SDHB	0.01897142857142857	FALSE
TCGA-EW-A1P4	SDHB	0.019714285714285715	FALSE
TCGA-EW-A1P5	SDHB	0.018485714285714286	FALSE
TCGA-EW-A1P6	SDHB	0.0194	FALSE
TCGA-EW-A1P7	SDHB	0.02007142857142857	FALSE
TCGA-EW-A1P8	SDHB	0.021985714285714286	FALSE
TCGA-EW-A1PA	SDHB	0.021471428571428572	FALSE
TCGA-EW-A1PB	SDHB	0.02237142857142857	FALSE
TCGA-EW-A1PC	SDHB	0.027485714285714287	FALSE
TCGA-EW-A1PD	SDHB	0.023485714285714287	FALSE
TCGA-EW-A1PE	SDHB	0.0211	FALSE
TCGA-EW-A1PF	SDHB	0.022757142857142858	FALSE
TCGA-EW-A1PG	SDHB	0.027614285714285716	FALSE
TCGA-EW-A1PH	SDHB	0.022285714285714284	FALSE
TCGA-EW-A2FR	SDHB	0.026614285714285715	FALSE
TCGA-EW-A2FS	SDHB	0.026428571428571426	FALSE
TCGA-EW-A2FV	SDHB	0.026742857142857145	FALSE
TCGA-EW-A2FW	SDHB	0.0256	FALSE
TCGA-EW-A3E8	SDHB	0.023328571428571428	FALSE
TCGA-EW-A3U0	SDHB	0.02107142857142857	FALSE
TCGA-EW-A423	SDHB	0.022985714285714286	FALSE
TCGA-EW-A424	SDHB	0.023085714285714286	FALSE
TCGA-EW-A6S9	SDHB	0.03371428571428571	FALSE
TCGA-EW-A6SA	SDHB	0.06422857142857143	FALSE
TCGA-EW-A6SB	SDHB	0.05502857142857143	FALSE
TCGA-EW-A6SC	SDHB	0.04717142857142857	FALSE
TCGA-EW-A6SD	SDHB	0.0318	FALSE
TCGA-GI-A2C8	SDHB	0.024342857142857142	FALSE
TCGA-GI-A2C9	SDHB	0.026642857142857142	FALSE
TCGA-GM-A2D9	SDHB	0.03347142857142857	FALSE
TCGA-GM-A2DA	SDHB	0.03515714285714286	FALSE
TCGA-GM-A2DB	SDHB	0.02715714285714286	FALSE
TCGA-GM-A2DC	SDHB	0.02595714285714286	FALSE
TCGA-GM-A2DD	SDHB	0.024157142857142856	FALSE
TCGA-GM-A2DF	SDHB	0.02917142857142857	FALSE
TCGA-GM-A2DH	SDHB	0.0304	FALSE
TCGA-GM-A2DI	SDHB	0.03142857142857143	FALSE
TCGA-GM-A2DK	SDHB	0.031214285714285715	FALSE
TCGA-GM-A2DL	SDHB	0.03994285714285714	FALSE
TCGA-GM-A2DM	SDHB	0.025128571428571427	FALSE
TCGA-GM-A2DN	SDHB	0.026014285714285712	FALSE
TCGA-GM-A2DO	SDHB	0.0346	FALSE
TCGA-GM-A3NW	SDHB	0.02397142857142857	FALSE
TCGA-GM-A3NY	SDHB	0.02614285714285714	FALSE
TCGA-GM-A3XG	SDHB	0.01984285714285714	FALSE
TCGA-GM-A3XL	SDHB	0.0288	FALSE
TCGA-GM-A3XN	SDHB	0.02394285714285714	FALSE
TCGA-GM-A4E0	SDHB	0.028785714285714286	FALSE
TCGA-GM-A5PV	SDHB	0.024171428571428573	FALSE
TCGA-GM-A5PX	SDHB	0.023885714285714284	FALSE
TCGA-HN-A2NL	SDHB	0.03002857142857143	FALSE
TCGA-HN-A2OB	SDHB	0.021914285714285713	FALSE
TCGA-JL-A3YW	SDHB	0.02375714285714286	FALSE
TCGA-JL-A3YX	SDHB	0.02265714285714286	FALSE
TCGA-LD-A66U	SDHB	0.029057142857142858	FALSE
TCGA-LD-A74U	SDHB	0.02677142857142857	FALSE
TCGA-LD-A7W5	SDHB	0.022685714285714285	FALSE
TCGA-LD-A7W6	SDHB	0.02202857142857143	FALSE
TCGA-LD-A9QF	SDHB	0.033057142857142854	FALSE
TCGA-LL-A440	SDHB	0.021357142857142856	FALSE
TCGA-LL-A441	SDHB	0.021885714285714286	FALSE
TCGA-LL-A442	SDHB	0.022157142857142858	FALSE
TCGA-LL-A50Y	SDHB	0.027385714285714288	FALSE
TCGA-LL-A5YL	SDHB	0.02857142857142857	FALSE
TCGA-LL-A5YM	SDHB	0.0329	FALSE
TCGA-LL-A5YN	SDHB	0.024314285714285715	FALSE
TCGA-LL-A5YO	SDHB	0.028399999999999998	FALSE
TCGA-LL-A5YP	SDHB	0.03208571428571429	FALSE
TCGA-LL-A6FP	SDHB	0.0315	FALSE
TCGA-LL-A6FQ	SDHB	0.03397142857142857	FALSE
TCGA-LL-A6FR	SDHB	0.0284	FALSE
TCGA-LL-A73Y	SDHB	0.03238571428571429	FALSE
TCGA-LL-A73Z	SDHB	0.06148571428571428	FALSE
TCGA-LL-A740	SDHB	0.06381428571428571	FALSE
TCGA-LL-A7SZ	SDHB	0.02264285714285714	FALSE
TCGA-LL-A7T0	SDHB	0.024857142857142855	FALSE
TCGA-LL-A8F5	SDHB	0.025014285714285715	FALSE
TCGA-LL-A9Q3	SDHB	0.03837142857142857	FALSE
TCGA-LQ-A4E4	SDHB	0.03875714285714286	FALSE
TCGA-MS-A51U	SDHB	0.026757142857142858	FALSE
TCGA-OK-A5Q2	SDHB	0.026385714285714287	FALSE
TCGA-OL-A5D6	SDHB	0.026457142857142856	FALSE
TCGA-OL-A5D7	SDHB	0.029185714285714287	FALSE
TCGA-OL-A5D8	SDHB	0.03245714285714286	FALSE
TCGA-OL-A5DA	SDHB	0.02897142857142857	FALSE
TCGA-OL-A5RU	SDHB	0.03244285714285714	FALSE
TCGA-OL-A5RV	SDHB	0.023671428571428572	FALSE
TCGA-OL-A5RW	SDHB	0.032985714285714285	FALSE
TCGA-OL-A5RX	SDHB	0.030842857142857144	FALSE
TCGA-OL-A5RY	SDHB	0.028442857142857145	FALSE
TCGA-OL-A5RZ	SDHB	0.028414285714285715	FALSE
TCGA-OL-A5S0	SDHB	0.023928571428571428	FALSE
TCGA-OL-A66H	SDHB	0.023957142857142857	FALSE
TCGA-OL-A66I	SDHB	0.02154285714285714	FALSE
TCGA-OL-A66J	SDHB	0.02495714285714286	FALSE
TCGA-OL-A66K	SDHB	0.02232857142857143	FALSE
TCGA-OL-A66L	SDHB	0.0324	FALSE
TCGA-OL-A66N	SDHB	0.03388571428571428	FALSE
TCGA-OL-A66O	SDHB	0.026314285714285714	FALSE
TCGA-OL-A66P	SDHB	0.027857142857142858	FALSE
TCGA-OL-A6VO	SDHB	0.0297	FALSE
TCGA-OL-A6VQ	SDHB	0.03271428571428571	FALSE
TCGA-OL-A6VR	SDHB	0.0343	FALSE
TCGA-OL-A97C	SDHB	0.032485714285714284	FALSE
TCGA-PE-A5DC	SDHB	0.028042857142857144	FALSE
TCGA-PE-A5DD	SDHB	0.031657142857142856	FALSE
TCGA-PE-A5DE	SDHB	0.026514285714285716	FALSE
TCGA-PL-A8LV	SDHB	0.0243	FALSE
TCGA-PL-A8LX	SDHB	0.028	FALSE
TCGA-PL-A8LY	SDHB	0.026185714285714284	FALSE
TCGA-PL-A8LZ	SDHB	0.024214285714285716	FALSE
TCGA-S3-A6ZF	SDHB	0.05558571428571429	FALSE
TCGA-S3-A6ZG	SDHB	0.06715714285714286	FALSE
TCGA-S3-A6ZH	SDHB	0.06355714285714285	FALSE
TCGA-S3-AA0Z	SDHB	0.03112857142857143	FALSE
TCGA-S3-AA10	SDHB	0.0351	FALSE
TCGA-S3-AA11	SDHB	0.029828571428571427	FALSE
TCGA-S3-AA12	SDHB	0.024157142857142856	FALSE
TCGA-S3-AA14	SDHB	0.02867142857142857	FALSE
TCGA-S3-AA15	SDHB	0.03775714285714286	FALSE
TCGA-S3-AA17	SDHB	0.027514285714285713	FALSE
TCGA-UL-AAZ6	SDHB	0.038014285714285716	FALSE
TCGA-UU-A93S	SDHB	0.0276	FALSE
TCGA-V7-A7HQ	SDHB	0.030814285714285714	FALSE
TCGA-W8-A86G	SDHB	0.025814285714285713	FALSE
TCGA-WT-AB41	SDHB	0.0348	FALSE
TCGA-WT-AB44	SDHB	0.045071428571428575	FALSE
TCGA-XX-A899	SDHB	0.025528571428571428	FALSE
TCGA-XX-A89A	SDHB	0.023771428571428572	FALSE
TCGA-Z7-A8R5	SDHB	0.03805714285714286	FALSE
TCGA-Z7-A8R6	SDHB	0.027171428571428572	FALSE
TCGA-A1-A0SD	SDHC	0.0532	FALSE
TCGA-A2-A04N	SDHC	0.0417	FALSE
TCGA-A2-A04P	SDHC	0.0403	FALSE
TCGA-A2-A04Q	SDHC	0.0226	FALSE
TCGA-A2-A04T	SDHC	0.0177	FALSE
TCGA-A2-A04U	SDHC	0.0871	FALSE
TCGA-A2-A04V	SDHC	0.0238	FALSE
TCGA-A2-A04W	SDHC	0.057	FALSE
TCGA-A2-A04X	SDHC	0.0274	FALSE
TCGA-A2-A04Y	SDHC	0.0209	FALSE
TCGA-A2-A0CL	SDHC	0.0396	FALSE
TCGA-A2-A0CM	SDHC	0.0306	FALSE
TCGA-A2-A0CP	SDHC	0.0208	FALSE
TCGA-A2-A0CQ	SDHC	0.0288	FALSE
TCGA-A2-A0CS	SDHC	0.1604	FALSE
TCGA-A2-A0CU	SDHC	0.0327	FALSE
TCGA-A2-A0CV	SDHC	0.0657	FALSE
TCGA-A2-A0CW	SDHC	0.0676	FALSE
TCGA-A2-A0CX	SDHC	0.0165	FALSE
TCGA-A2-A0CY	SDHC	0.0219	FALSE
TCGA-A2-A0CZ	SDHC	0.0187	FALSE
TCGA-A2-A0D0	SDHC	0.0186	FALSE
TCGA-A2-A0D1	SDHC	0.0252	FALSE
TCGA-A2-A0D2	SDHC	0.0255	FALSE
TCGA-A2-A0D3	SDHC	0.0535	FALSE
TCGA-A2-A0D4	SDHC	0.0269	FALSE
TCGA-A2-A0EM	SDHC	0.035	FALSE
TCGA-A2-A0EO	SDHC	0.0302	FALSE
TCGA-A2-A0EQ	SDHC	0.0256	FALSE
TCGA-A2-A0ER	SDHC	0.019	FALSE
TCGA-A2-A0ES	SDHC	0.0744	FALSE
TCGA-A2-A0ET	SDHC	0.0213	FALSE
TCGA-A2-A0EV	SDHC	0.0263	FALSE
TCGA-A2-A0EW	SDHC	0.1	FALSE
TCGA-A2-A0EX	SDHC	0.0379	FALSE
TCGA-A2-A0EY	SDHC	0.0199	FALSE
TCGA-A2-A0T3	SDHC	0.0877	FALSE
TCGA-A7-A0CD	SDHC	0.0177	FALSE
TCGA-A7-A0CE	SDHC	0.0341	FALSE
TCGA-A7-A0CG	SDHC	0.0164	FALSE
TCGA-A7-A0CH	SDHC	0.0257	FALSE
TCGA-A7-A0CJ	SDHC	0.0234	FALSE
TCGA-A7-A0DA	SDHC	0.1139	FALSE
TCGA-A7-A0DB	SDHC	0.0189	FALSE
TCGA-A7-A0DC	SDHC	0.0254	FALSE
TCGA-A8-A06N	SDHC	0.0163	FALSE
TCGA-A8-A06O	SDHC	0.0189	FALSE
TCGA-A8-A06P	SDHC	0.0192	FALSE
TCGA-A8-A06Q	SDHC	0.0231	FALSE
TCGA-A8-A06R	SDHC	0.0159	FALSE
TCGA-A8-A06T	SDHC	0.0271	FALSE
TCGA-A8-A06U	SDHC	0.0225	FALSE
TCGA-A8-A06X	SDHC	0.0136	FALSE
TCGA-A8-A06Y	SDHC	0.0341	FALSE
TCGA-A8-A06Z	SDHC	0.0344	FALSE
TCGA-A8-A076	SDHC	0.0369	FALSE
TCGA-A8-A079	SDHC	0.0244	FALSE
TCGA-A8-A07B	SDHC	0.0207	FALSE
TCGA-A8-A07C	SDHC	0.0163	FALSE
TCGA-A8-A07E	SDHC	0.0193	FALSE
TCGA-A8-A07F	SDHC	0.0181	FALSE
TCGA-A8-A07G	SDHC	0.0241	FALSE
TCGA-A8-A07I	SDHC	0.0287	FALSE
TCGA-A8-A07J	SDHC	0.0199	FALSE
TCGA-A8-A07L	SDHC	0.033	FALSE
TCGA-A8-A07O	SDHC	0.0178	FALSE
TCGA-A8-A07P	SDHC	0.0163	FALSE
TCGA-A8-A07R	SDHC	0.0289	FALSE
TCGA-A8-A07S	SDHC	0.0225	FALSE
TCGA-A8-A07U	SDHC	0.0176	FALSE
TCGA-A8-A07W	SDHC	0.0218	FALSE
TCGA-A8-A07Z	SDHC	0.0175	FALSE
TCGA-A8-A081	SDHC	0.0239	FALSE
TCGA-A8-A082	SDHC	0.0276	FALSE
TCGA-A8-A083	SDHC	0.023	FALSE
TCGA-A8-A084	SDHC	0.0136	FALSE
TCGA-A8-A085	SDHC	0.0159	FALSE
TCGA-A8-A086	SDHC	0.0219	FALSE
TCGA-A8-A08A	SDHC	0.0158	FALSE
TCGA-A8-A08B	SDHC	0.0195	FALSE
TCGA-A8-A08C	SDHC	0.025	FALSE
TCGA-A8-A08F	SDHC	0.0359	FALSE
TCGA-A8-A08G	SDHC	0.0189	FALSE
TCGA-A8-A08H	SDHC	0.0253	FALSE
TCGA-A8-A08I	SDHC	0.0234	FALSE
TCGA-A8-A08J	SDHC	0.0124	FALSE
TCGA-A8-A08L	SDHC	0.0218	FALSE
TCGA-A8-A08P	SDHC	0.0333	FALSE
TCGA-A8-A08R	SDHC	0.0257	FALSE
TCGA-A8-A08S	SDHC	0.0156	FALSE
TCGA-A8-A08T	SDHC	0.0194	FALSE
TCGA-A8-A08X	SDHC	0.0186	FALSE
TCGA-A8-A08Z	SDHC	0.0158	FALSE
TCGA-A8-A090	SDHC	0.026	FALSE
TCGA-A8-A091	SDHC	0.0307	FALSE
TCGA-A8-A092	SDHC	0.0266	FALSE
TCGA-A8-A093	SDHC	0.0296	FALSE
TCGA-A8-A094	SDHC	0.0262	FALSE
TCGA-A8-A095	SDHC	0.0147	FALSE
TCGA-A8-A096	SDHC	0.0259	FALSE
TCGA-A8-A097	SDHC	0.0211	FALSE
TCGA-A8-A099	SDHC	0.0187	FALSE
TCGA-A8-A09A	SDHC	0.0239	FALSE
TCGA-A8-A09B	SDHC	0.0141	FALSE
TCGA-A8-A09C	SDHC	0.0172	FALSE
TCGA-A8-A09D	SDHC	0.0203	FALSE
TCGA-A8-A09E	SDHC	0.0211	FALSE
TCGA-A8-A09G	SDHC	0.0195	FALSE
TCGA-A8-A09I	SDHC	0.0186	FALSE
TCGA-A8-A09K	SDHC	0.0451	FALSE
TCGA-A8-A09M	SDHC	0.0269	FALSE
TCGA-A8-A09N	SDHC	0.0203	FALSE
TCGA-A8-A09Q	SDHC	0.0292	FALSE
TCGA-A8-A09R	SDHC	0.0123	FALSE
TCGA-A8-A09T	SDHC	0.0116	FALSE
TCGA-A8-A09V	SDHC	0.0234	FALSE
TCGA-A8-A09W	SDHC	0.0287	FALSE
TCGA-A8-A09X	SDHC	0.0159	FALSE
TCGA-A8-A09Z	SDHC	0.0166	FALSE
TCGA-A8-A0A1	SDHC	0.0193	FALSE
TCGA-A8-A0A2	SDHC	0.0254	FALSE
TCGA-A8-A0A4	SDHC	0.0175	FALSE
TCGA-A8-A0A7	SDHC	0.0155	FALSE
TCGA-A8-A0A9	SDHC	0.0155	FALSE
TCGA-A8-A0AB	SDHC	0.0189	FALSE
TCGA-AN-A03X	SDHC	0.0307	FALSE
TCGA-AN-A03Y	SDHC	0.0217	FALSE
TCGA-AN-A041	SDHC	0.019	FALSE
TCGA-AN-A046	SDHC	0.0232	FALSE
TCGA-AN-A049	SDHC	0.0139	FALSE
TCGA-AN-A04A	SDHC	0.0241	FALSE
TCGA-AN-A04C	SDHC	0.0215	FALSE
TCGA-AN-A04D	SDHC	0.0269	FALSE
TCGA-AN-A0AJ	SDHC	0.0155	FALSE
TCGA-AN-A0AK	SDHC	0.0195	FALSE
TCGA-AN-A0AL	SDHC	0.0147	FALSE
TCGA-AN-A0AM	SDHC	0.0287	FALSE
TCGA-AN-A0AR	SDHC	0.0291	FALSE
TCGA-AN-A0AS	SDHC	0.0158	FALSE
TCGA-AN-A0AT	SDHC	0.0276	FALSE
TCGA-AN-A0FD	SDHC	0.0286	FALSE
TCGA-AN-A0FE	SDHC	0.0214	FALSE
TCGA-AN-A0FF	SDHC	0.0184	FALSE
TCGA-AN-A0FG	SDHC	0.0234	FALSE
TCGA-AN-A0FJ	SDHC	0.0178	FALSE
TCGA-AN-A0FK	SDHC	0.0234	FALSE
